1e-06,0,0,0,4.17427,4.30296,0.128701,298.077,0,0,0,0,0,0,1e-06
0.000101,0,0,0,4.17427,4.30296,0.128701,298.077,0,0,0,0,0,0,0.000101
2.0001,0,0,0,4.1739,4.30259,0.128703,298.076,0,0,0,0,0,0,2.0001
4.0001,0,0,0,4.17374,4.30243,0.128704,298.075,0,0,0,0,0,0,4.0001
6.0001,0,0,0,4.17362,4.30231,0.128705,298.074,0,0,0,0,0,0,6.0001
8.0001,0,0,0,4.17352,4.30222,0.128705,298.072,0,0,0,0,0,0,8.0001
10.0001,0,0,0,4.17344,4.30214,0.128705,298.071,0,0,0,0,0,0,10.0001
10.0001,0,0,0,4.17344,4.30214,0.128705,298.071,0,0,0,0,0,0,10.0001
10.0002,0,0,1,4.0821,4.30099,0.12871,298.071,0,0,0,0,0,0,10.0002
12.0002,0.000555556,0.0022664,1,4.07952,4.29841,0.128726,298.073,0,0,0,2,0.000555556,0.0022664,10.0002
14.0002,0.00111111,0.00453202,1,4.07812,4.297,0.128732,298.075,0,0,0,4,0.00111111,0.00453202,10.0002
16.0002,0.00166667,0.00679702,1,4.07699,4.29586,0.128738,298.077,0,0,0,6,0.00166667,0.00679702,10.0002
18.0002,0.00222222,0.00906146,1,4.07599,4.29486,0.128744,298.078,0,0,0,8,0.00222222,0.00906146,10.0002
20.0002,0.00277778,0.0113254,1,4.07508,4.29394,0.128749,298.08,0,0,0,10,0.00277778,0.0113254,10.0002
20.0002,0.00277778,0.0113254,1,4.07508,4.29394,0.128749,298.08,0,0,0,10,0.00277778,0.0113254,10.0002
20.0003,0.00277778,0.0113254,5,3.94682,4.28927,0.12877,298.081,0,0,0,10,0.00277778,0.0113254,10.0003
22.0003,0.00555556,0.0222592,5,3.93617,4.27841,0.128835,298.14,0,0,0,12,0.00555556,0.0222592,10.0003
24.0003,0.00833333,0.0331765,5,3.93022,4.27223,0.128862,298.198,0,0,0,14,0.00833333,0.0331765,10.0003
26.0003,0.0111111,0.0440787,5,3.92481,4.26662,0.128892,298.254,0,0,0,16,0.0111111,0.0440787,10.0003
28.0003,0.0138889,0.0549674,5,3.91991,4.26152,0.128917,298.309,0,0,0,18,0.0138889,0.0549674,10.0003
30.0003,0.0166667,0.0658435,5,3.91542,4.25682,0.128941,298.363,0,0,0,20,0.0166667,0.0658435,10.0003
30.0003,0.0166667,0.0658435,5,3.91542,4.25682,0.128941,298.363,0,0,0,20,0.0166667,0.0658435,10.0003
30.0004,0.0166667,0.0658435,1,4.0442,4.26205,0.128919,298.364,0,0,0,20,0.0166667,0.0658435,10.0004
32.0004,0.0172222,0.0680941,1,4.05103,4.26888,0.128877,298.36,0,0,0,22,0.0172222,0.0680941,10.0004
34.0004,0.0177778,0.0703457,1,4.05286,4.27073,0.128876,298.357,0,0,0,24,0.0177778,0.0703457,10.0004
36.0004,0.0183333,0.0725978,1,4.0537,4.27158,0.12887,298.354,0,0,0,26,0.0183333,0.0725978,10.0004
38.0004,0.0188889,0.07485,1,4.0541,4.27199,0.128868,298.351,0,0,0,28,0.0188889,0.07485,10.0004
40.0004,0.0194444,0.0771024,1,4.0543,4.2722,0.128867,298.348,0,0,0,30,0.0194444,0.0771024,10.0004
40.0004,0.0194444,0.0771024,1,4.0543,4.2722,0.128867,298.348,0,0,0,30,0.0194444,0.0771024,10.0004
40.0005,0.0194444,0.0771024,0,4.14453,4.27333,0.128862,298.348,0,0,0,30,0.0194444,0.0771024,10.0005
42.0005,0.0194444,0.0771024,0,4.14711,4.2759,0.128847,298.342,0,0,0,30,0.0194444,0.0771024,12.0005
44.0005,0.0194444,0.0771024,0,4.14841,4.2772,0.128842,298.336,0,0,0,30,0.0194444,0.0771024,14.0005
46.0005,0.0194444,0.0771024,0,4.14937,4.27815,0.128837,298.331,0,0,0,30,0.0194444,0.0771024,16.0005
48.0005,0.0194444,0.0771024,0,4.15015,4.27893,0.128833,298.325,0,0,0,30,0.0194444,0.0771024,18.0005
50.0005,0.0194444,0.0771024,0,4.1508,4.27958,0.12883,298.32,0,0,0,30,0.0194444,0.0771024,20.0005
50.0005,0.0194444,0.0771024,0,4.1508,4.27958,0.12883,298.32,0,0,0,30,0.0194444,0.0771024,20.0005
50.0005,0.0194444,0.0771024,0,4.1508,4.27958,0.12883,298.32,0,0,0,30,0.0194444,0.0771024,20.0005
52.0005,0.0196583,0.078,-0.385,4.19632,4.28154,0.128819,298.317,2,0.000213889,0.000897547,30,0.0194444,0.0771024,20.0005
54.0005,0.0198658,0.0788706,-0.37345,4.19617,4.2825,0.128815,298.314,4,0.000421361,0.00176814,30,0.0194444,0.0771024,20.0005
56.0005,0.0200671,0.079715,-0.362247,4.19587,4.28328,0.128811,298.312,6,0.000622609,0.00261255,30,0.0194444,0.0771024,20.0005
58.0005,0.0202643,0.0805425,-0.355002,4.19585,4.28397,0.128807,298.309,8,0.000819832,0.00344007,30,0.0194444,0.0771024,20.0005
60.0005,0.0204595,0.0813618,-0.351452,4.19613,4.2846,0.128804,298.306,10,0.00101508,0.00425936,30,0.0194444,0.0771024,20.0005
60.0005,0.0204595,0.0813618,-0.351452,4.19613,4.2846,0.128804,298.306,10,0.00101508,0.00425936,30,0.0194444,0.0771024,20.0005
60.0005,0.0204595,0.0813618,-0.351452,4.19613,4.2846,0.128804,298.306,10,0.00101508,0.00425936,30,0.0194444,0.0771024,20.0005
62.0005,0.0206509,0.0821647,-0.344423,4.196,4.28516,0.128801,298.303,12,0.00120643,0.00506225,30,0.0194444,0.0771024,20.0005
64.0005,0.0208384,0.0829515,-0.337534,4.19581,4.28566,0.128799,298.3,14,0.00139395,0.00584905,30,0.0194444,0.0771024,20.0005
66.0005,0.021024,0.0837304,-0.334159,4.19595,4.28614,0.128796,298.298,16,0.00157959,0.006628,30,0.0194444,0.0771024,20.0005
68.0005,0.0212078,0.0845016,-0.330817,4.19606,4.28657,0.128794,298.295,18,0.00176338,0.00739918,30,0.0194444,0.0771024,20.0005
70.0005,0.0213898,0.0852651,-0.327509,4.19614,4.28698,0.128792,298.292,20,0.00194533,0.00816267,30,0.0194444,0.0771024,20.0005
